Date	Open	High	Low	Close	Volume	Stock Splits
20-07-2006	0.338714004	0.344428986	0.332713991	0.333570987	77189000	0
21-07-2006	0.332428992	0.334428996	0.328143001	0.329286009	81865000	0
24-07-2006	0.329571009	0.340714008	0.31971401	0.339428991	248255000	0
25-07-2006	0.271286011	0.276286006	0.265570998	0.26828599	1066226000	0
26-07-2006	0.273571014	0.274286002	0.270143002	0.271856993	233786000	0
27-07-2006	0.27571401	0.306428999	0.275000006	0.288857013	225015000	0
28-07-2006	0.288857013	0.302570999	0.288428992	0.297856987	105441000	0
31-07-2006	0.298570991	0.298570991	0.292856991	0.295570999	83881000	0
01-08-2006	0.296285987	0.300999999	0.290143013	0.292856991	131894000	0
02-08-2006	0.297143012	0.305000007	0.295857012	0.297713995	112266000	0
03-08-2006	0.296429008	0.296429008	0.287142992	0.291285992	133854000	0
04-08-2006	0.294	0.310714006	0.293570995	0.299428999	173915000	0
07-08-2006	0.300000012	0.300713986	0.292142987	0.295428991	63840000	0
08-08-2006	0.297143012	0.297143012	0.289000005	0.289999992	69678000	0
09-08-2006	0.291429013	0.293857008	0.287142992	0.287999988	65947000	0
10-08-2006	0.286000013	0.288571	0.283143014	0.287856996	73136000	0
11-08-2006	0.288286	0.288428992	0.28242901	0.284000009	62783000	0
14-08-2006	0.284285992	0.285856992	0.283428997	0.284429014	52535000	0
15-08-2006	0.286285996	0.289999992	0.282999992	0.284999996	64624000	0
16-08-2006	0.286000013	0.287714005	0.279570997	0.28242901	104538000	0
17-08-2006	0.280000001	0.295143008	0.27985701	0.286143005	95697000	0
18-08-2006	0.287142992	0.289000005	0.28242901	0.283571005	57939000	0
21-08-2006	0.284143001	0.284570992	0.273142993	0.278856993	95480000	0
22-08-2006	0.277143002	0.278429002	0.266570985	0.267713994	125181000	0
23-08-2006	0.267856985	0.269142985	0.258857012	0.266856998	130158000	0
24-08-2006	0.266000003	0.268570989	0.260143012	0.265285999	76286000	0
25-08-2006	0.263857007	0.269142985	0.262286007	0.267428994	71099000	0
28-08-2006	0.269571006	0.278856993	0.269428998	0.275000006	90118000	0
29-08-2006	0.276143014	0.278142989	0.273429006	0.276571006	69671000	0
30-08-2006	0.278429002	0.288428992	0.27700001	0.287	74354000	0
31-08-2006	0.288571	0.288857013	0.284429014	0.286000013	76475000	0
01-09-2006	0.286143005	0.289570987	0.284999996	0.286000013	59927000	0
05-09-2006	0.287429005	0.289142996	0.284285992	0.289000005	42602000	0
06-09-2006	0.297856987	0.309857011	0.296429008	0.300285995	202153000	0
07-09-2006	0.298000008	0.298000008	0.289714009	0.290286005	97825000	0
08-09-2006	0.289142996	0.295143008	0.286428988	0.289142996	57316000	0
11-09-2006	0.285856992	0.297856987	0.285856992	0.294571012	63448000	0
12-09-2006	0.295286	0.31228599	0.294856995	0.310714006	156772000	0
13-09-2006	0.307143003	0.320143014	0.306428999	0.317999989	93786000	0
14-09-2006	0.316143006	0.32228601	0.316143006	0.321143001	49833000	0
15-09-2006	0.323570997	0.327428997	0.321285993	0.324571013	95991000	0
18-09-2006	0.326429009	0.328429013	0.317571014	0.319000006	84490000	0
19-09-2006	0.317856997	0.323713988	0.310000002	0.313571006	135324000	0
20-09-2006	0.316713989	0.322142988	0.316143006	0.32100001	45206000	0
21-09-2006	0.320571005	0.336286008	0.320286006	0.327571005	74739000	0
22-09-2006	0.327713996	0.330000013	0.32100001	0.328714013	49798000	0
25-09-2006	0.332571	0.332857013	0.327286005	0.330000013	45024000	0
26-09-2006	0.332143009	0.332857013	0.327571005	0.328285992	35385000	0
27-09-2006	0.328570992	0.335570991	0.328570992	0.331286013	42399000	0
28-09-2006	0.332143009	0.337143004	0.327286005	0.330143005	55804000	0
29-09-2006	0.331571013	0.335570991	0.323428988	0.325428993	95445000	0
02-10-2006	0.325571001	0.330285996	0.324286014	0.325857013	50575000	0
03-10-2006	0.325857013	0.329571009	0.318571001	0.329142988	71057000	0
04-10-2006	0.328000009	0.333857	0.325857013	0.331429005	52472000	0
05-10-2006	0.333570987	0.342714012	0.329714	0.340714008	50288000	0
06-10-2006	0.340714008	0.345856994	0.337857008	0.344428986	43617000	0
09-10-2006	0.345571011	0.345571011	0.340999991	0.342857003	29414000	0
10-10-2006	0.344143003	0.344143003	0.335429013	0.337428987	35791000	0
11-10-2006	0.335143	0.339570999	0.329429001	0.333999991	91098000	0
12-10-2006	0.332857013	0.336571008	0.331714004	0.334428996	53473000	0
13-10-2006	0.336286008	0.337000012	0.331142992	0.331429005	44352000	0
16-10-2006	0.333429009	0.333999991	0.331571013	0.331714004	73661000	0
17-10-2006	0.331429005	0.331571013	0.32228601	0.324714005	82327000	0
18-10-2006	0.325713992	0.327713996	0.318286002	0.319857001	56833000	0
19-10-2006	0.318286002	0.321714014	0.316143006	0.316285998	79219000	0
20-10-2006	0.316000015	0.318571001	0.313571006	0.317714006	108213000	0
23-10-2006	0.31814301	0.365714014	0.314999998	0.329714	304115000	0
24-10-2006	0.390143007	0.401428998	0.380571008	0.391000003	834302000	0
25-10-2006	0.394856989	0.399428993	0.388999999	0.396286011	195055000	0
26-10-2006	0.396429002	0.398286015	0.387428999	0.396429002	114282000	0
27-10-2006	0.395000011	0.399857014	0.391142994	0.394142985	135219000	0
30-10-2006	0.395285994	0.398714006	0.392143011	0.398714006	59969000	0
31-10-2006	0.400000006	0.405714005	0.392143011	0.395143002	115563000	0
01-11-2006	0.395857006	0.402570993	0.392143011	0.393570989	98301000	0
02-11-2006	0.388999999	0.390570998	0.378713995	0.381428987	111608000	0
03-11-2006	0.381999999	0.391714007	0.374285996	0.381428987	87710000	0
06-11-2006	0.382856995	0.389999986	0.382142991	0.389429003	66591000	0
07-11-2006	0.38499999	0.397713989	0.384000003	0.394856989	89313000	0
08-11-2006	0.393570989	0.413857013	0.39071399	0.412571013	156415000	0
09-11-2006	0.411857009	0.421429008	0.411000013	0.413143009	143640000	0
10-11-2006	0.415143013	0.421714008	0.413428992	0.419714004	77021000	0
13-11-2006	0.421999991	0.428429008	0.418713987	0.421285987	47271000	0
14-11-2006	0.423714012	0.423857003	0.413143009	0.415571004	61768000	0
15-11-2006	0.414429009	0.425999999	0.412	0.425000012	82964000	0
16-11-2006	0.424286008	0.425000012	0.416143	0.418143004	44219000	0
17-11-2006	0.418143004	0.418143004	0.412142992	0.413143009	35672000	0
20-11-2006	0.413143009	0.419714004	0.411428988	0.415428996	29085000	0
21-11-2006	0.417856991	0.419999987	0.414285988	0.418143004	30212000	0
22-11-2006	0.419429004	0.424571007	0.416714013	0.422713995	29421000	0
24-11-2006	0.417142987	0.419571012	0.416429013	0.419429004	19789000	0
27-11-2006	0.417286009	0.418570995	0.412429005	0.413857013	60354000	0
28-11-2006	0.410429001	0.414285988	0.40742901	0.412	62027000	0
29-11-2006	0.414429009	0.420143008	0.412571013	0.416999996	43330000	0
30-11-2006	0.413857013	0.425000012	0.413428992	0.418285996	65100000	0
01-12-2006	0.419571012	0.428570986	0.414429009	0.420857012	63742000	0
04-12-2006	0.419999987	0.420713991	0.412999988	0.413286	50624000	0
05-12-2006	0.416143	0.418285996	0.404285997	0.414142996	69209000	0
06-12-2006	0.411000013	0.413571	0.406428993	0.406857014	33649000	0
07-12-2006	0.405999988	0.40742901	0.395000011	0.396142989	64001000	0
08-12-2006	0.396429002	0.398429006	0.389714003	0.395000011	46319000	0
11-12-2006	0.403714001	0.408571005	0.399857014	0.406713992	71967000	0
12-12-2006	0.406713992	0.408428997	0.402714014	0.405286014	61523000	0
13-12-2006	0.408428997	0.409570992	0.402143002	0.405714005	29834000	0
14-12-2006	0.385713995	0.402429014	0.382714003	0.39657101	69440000	0
15-12-2006	0.391429007	0.401143014	0.391429007	0.394286007	49539000	0
18-12-2006	0.394286007	0.395714015	0.379570991	0.380571008	69412000	0
19-12-2006	0.379000008	0.38914299	0.374285996	0.38657099	71057000	0
20-12-2006	0.385713995	0.393857002	0.385571003	0.390857011	39403000	0
21-12-2006	0.390143007	0.396142989	0.381428987	0.382714003	50477000	0
22-12-2006	0.381428987	0.381857008	0.373429	0.374285996	52206000	0
26-12-2006	0.373429	0.388857007	0.373429	0.383428991	41846000	0
27-12-2006	0.385713995	0.386000007	0.378143013	0.378428996	46347000	0
28-12-2006	0.376143008	0.380571008	0.372714013	0.372857004	78596000	0
29-12-2006	0.372285992	0.382856995	0.369286001	0.369428992	69377000	0
03-01-2007	0.371428996	0.382429004	0.367713988	0.380142987	164409000	0
04-01-2007	0.377285987	0.382856995	0.358570993	0.36214301	159593000	0
05-01-2007	0.361999989	0.361999989	0.34928599	0.354429007	151907000	0
08-01-2007	0.354571015	0.355571002	0.336714	0.340429008	183449000	0
09-01-2007	0.342714012	0.344000012	0.335999995	0.342714012	106113000	0
10-01-2007	0.342429012	0.34642899	0.341143012	0.34385699	114485000	0
11-01-2007	0.342285991	0.350713998	0.341143012	0.346285999	91301000	0
12-01-2007	0.340856999	0.341143012	0.324142992	0.324429005	221711000	0
16-01-2007	0.34642899	0.348571002	0.324286014	0.324856997	301343000	0
17-01-2007	0.326000005	0.329286009	0.323428988	0.326142997	152040000	0
18-01-2007	0.325143009	0.328285992	0.316713989	0.317856997	112987000	0
19-01-2007	0.317429006	0.326000005	0.317142993	0.32228601	121520000	0
22-01-2007	0.326429009	0.328143001	0.311428994	0.312857002	185955000	0
23-01-2007	0.311428994	0.319000006	0.310000002	0.310856998	202391000	0
24-01-2007	0.312857002	0.328570992	0.304286003	0.324999988	442204000	0
25-01-2007	0.341571003	0.34642899	0.324571013	0.332143009	643895000	0
26-01-2007	0.336571008	0.337143004	0.324999988	0.330713987	138698000	0
29-01-2007	0.317999989	0.325143009	0.315142989	0.322142988	217616000	0
30-01-2007	0.323428988	0.328000009	0.322142988	0.327571005	87892000	0
31-01-2007	0.325428993	0.330428988	0.324286014	0.325857013	102564000	0
01-02-2007	0.326857001	0.330000013	0.323570997	0.324714005	78883000	0
02-02-2007	0.324999988	0.329714	0.324286014	0.326285988	98644000	0
05-02-2007	0.328570992	0.328570992	0.321999997	0.322856992	55727000	0
06-02-2007	0.321429014	0.323857009	0.316570997	0.318857014	158053000	0
07-02-2007	0.317856997	0.329429001	0.317571014	0.327143013	112238000	0
08-02-2007	0.335429013	0.340429008	0.330143005	0.339286	195419000	0
09-02-2007	0.339713991	0.339713991	0.329714	0.330143005	78652000	0
12-02-2007	0.328999996	0.335285991	0.328429013	0.330428988	71197000	0
13-02-2007	0.331856996	0.332143009	0.326142997	0.327143013	48419000	0
14-02-2007	0.327143013	0.331286013	0.317142993	0.322856992	361746000	0
15-02-2007	0.321143001	0.324286014	0.320143014	0.321429014	82866000	0
16-02-2007	0.321714014	0.327286005	0.31971401	0.326714009	105329000	0
20-02-2007	0.327856988	0.337143004	0.327571005	0.335857004	122906000	0
21-02-2007	0.335999995	0.336571008	0.331714004	0.334143013	648018000	0
22-02-2007	0.334571004	0.341143012	0.334571004	0.339286	87829000	0
23-02-2007	0.339428991	0.340714008	0.335714012	0.336142987	83755000	0
26-02-2007	0.338714004	0.340285987	0.307143003	0.330428988	62167000	0
27-02-2007	0.325286001	0.326429009	0.315714002	0.315714002	125202000	0
28-02-2007	0.315856993	0.327286005	0.31557101	0.321857005	88830000	0
01-03-2007	0.31942901	0.329142988	0.315714002	0.326142997	124292000	0
02-03-2007	0.326142997	0.328570992	0.31814301	0.318428993	80731000	0
05-03-2007	0.314428985	0.316570997	0.300713986	0.300857008	171010000	0
06-03-2007	0.303570986	0.312999994	0.298714012	0.306286007	141330000	0
07-03-2007	0.307143003	0.308571011	0.300999999	0.302570999	85995000	0
08-03-2007	0.303000003	0.308999985	0.303000003	0.303429008	63203000	0
09-03-2007	0.307143003	0.307143003	0.298142999	0.300857008	66864000	0
12-03-2007	0.300000012	0.303000003	0.295713991	0.301142991	67095000	0
13-03-2007	0.300000012	0.302285999	0.292856991	0.293570995	93842000	0
14-03-2007	0.293000013	0.302143008	0.289999992	0.301571012	82159000	0
15-03-2007	0.302428991	0.305000007	0.298429012	0.302285999	64358000	0
16-03-2007	0.302143008	0.303142995	0.296714008	0.300285995	66661000	0
19-03-2007	0.301571012	0.307143003	0.301142991	0.305142999	57120000	0
20-03-2007	0.30528599	0.325571001	0.304856986	0.321143001	159691000	0
21-03-2007	0.322142988	0.333000004	0.31685701	0.329286009	159775000	0
22-03-2007	0.328570992	0.332286	0.325857013	0.330000013	56994000	0
23-03-2007	0.328570992	0.339713991	0.327571005	0.338999987	102158000	0
26-03-2007	0.339286	0.340000004	0.328143001	0.332286	74207000	0
27-03-2007	0.333285987	0.338571012	0.331999987	0.336856991	92183000	0
28-03-2007	0.337428987	0.337428987	0.329571009	0.333999991	54817000	0
29-03-2007	0.334428996	0.337428987	0.326857001	0.335000008	66815000	0
30-03-2007	0.334428996	0.340714008	0.330000013	0.331286013	53207000	0
02-04-2007	0.332857013	0.338999987	0.331286013	0.335429013	72436000	0
03-04-2007	0.336571008	0.344570994	0.335857004	0.339713991	88781000	0
04-04-2007	0.341143012	0.351857007	0.333857	0.350428998	141246000	0
05-04-2007	0.349142998	0.349714011	0.344000012	0.345714003	54516000	0
09-04-2007	0.346143007	0.35085699	0.346143007	0.347714007	41748000	0
10-04-2007	0.349714011	0.356999993	0.349714011	0.355143011	80752000	0
11-04-2007	0.353143007	0.353570998	0.347570986	0.351428986	69790000	0
12-04-2007	0.34928599	0.355713993	0.34514299	0.351428986	54663000	0
13-04-2007	0.351000011	0.352286011	0.348571002	0.351428986	35910000	0
16-04-2007	0.352856994	0.354285985	0.349142998	0.350286007	45801000	0
17-04-2007	0.351428986	0.351428986	0.340570986	0.342285991	121247000	0
18-04-2007	0.302857012	0.318428993	0.298285991	0.310000002	549430000	0
19-04-2007	0.301856995	0.307285994	0.299713999	0.307285994	281456000	0
20-04-2007	0.314285994	0.316428989	0.311143011	0.315714002	128625000	0
23-04-2007	0.314714015	0.315429002	0.309143007	0.310429007	138117000	0
24-04-2007	0.310714006	0.312142998	0.305142999	0.308856994	89180000	0
25-04-2007	0.310142994	0.316143006	0.305429012	0.307999998	84028000	0
26-04-2007	0.307143003	0.317999989	0.307143003	0.316143006	97622000	0
27-04-2007	0.317142993	0.318286002	0.313286006	0.317286015	56378000	0
30-04-2007	0.317142993	0.31814301	0.313856989	0.316713989	92477000	0
01-05-2007	0.316143006	0.318428993	0.311713994	0.316428989	95214000	0
02-05-2007	0.313142985	0.327713996	0.31271401	0.315856993	186396000	0
03-05-2007	0.314714015	0.325286001	0.314143002	0.318428993	138159000	0
04-05-2007	0.322142988	0.322429001	0.314285994	0.316570997	65779000	0
07-05-2007	0.316570997	0.319142997	0.316285998	0.317429006	41622000	0
08-05-2007	0.31557101	0.320286006	0.312857002	0.316285998	57414000	0
09-05-2007	0.314428985	0.317714006	0.313713998	0.315856993	39886000	0
10-05-2007	0.314428985	0.315856993	0.311713994	0.312999994	71435000	0
11-05-2007	0.310856998	0.315714002	0.309143007	0.315142989	48090000	0
14-05-2007	0.314428985	0.315714002	0.310285985	0.313713998	44541000	0
15-05-2007	0.313428998	0.314857006	0.308856994	0.310714006	47264000	0
16-05-2007	0.310856998	0.314143002	0.303142995	0.310285985	50365000	0
17-05-2007	0.30814299	0.31400001	0.307428986	0.311713994	51422000	0
18-05-2007	0.312142998	0.314428985	0.310142994	0.313428998	44464000	0
21-05-2007	0.312999994	0.323428988	0.31228599	0.321429014	66633000	0
22-05-2007	0.320856988	0.330143005	0.318286002	0.328570992	70245000	0
23-05-2007	0.328429013	0.335000008	0.325713992	0.331286013	122808000	0
24-05-2007	0.329571009	0.334713995	0.319857001	0.321999997	64008000	0
25-05-2007	0.323000014	0.326000005	0.320143014	0.321714014	59745000	0
29-05-2007	0.315142989	0.315714002	0.304856986	0.312142998	115675000	0
30-05-2007	0.309285998	0.315429002	0.30814299	0.315142989	73262000	0
31-05-2007	0.314285994	0.318286002	0.312429011	0.312857002	70280000	0
01-06-2007	0.312000006	0.318286002	0.305000007	0.30814299	80297000	0
04-06-2007	0.30557099	0.308999985	0.305000007	0.30685699	55461000	0
05-06-2007	0.30528599	0.308856994	0.303000003	0.30557099	58849000	0
06-06-2007	0.304856986	0.325428993	0.304428995	0.322856992	334180000	0
07-06-2007	0.325713992	0.371286005	0.325428993	0.341856986	591031000	0
08-06-2007	0.342857003	0.344285995	0.329142988	0.334713995	140378000	0
11-06-2007	0.317856997	0.323570997	0.311571002	0.313286006	180348000	0
12-06-2007	0.300285995	0.304428995	0.284143001	0.286857009	401765000	0
13-06-2007	0.27857101	0.286857009	0.272143006	0.277429014	274078000	0
14-06-2007	0.277143002	0.279428989	0.272713989	0.273999989	113631000	0
15-06-2007	0.286428988	0.288143009	0.280286014	0.281571001	220934000	0
18-06-2007	0.291714013	0.292142987	0.284285992	0.286000013	122360000	0
19-06-2007	0.289142996	0.289570987	0.284285992	0.284714013	79093000	0
20-06-2007	0.288286	0.289142996	0.278714001	0.279285997	63777000	0
21-06-2007	0.279143006	0.290286005	0.278714001	0.285571009	100779000	0
22-06-2007	0.286000013	0.287429005	0.280000001	0.28114301	73430000	0
25-06-2007	0.282142997	0.285429001	0.279428989	0.280286014	68026000	0
26-06-2007	0.285142988	0.285571009	0.27857101	0.278856993	57862000	0
27-06-2007	0.279143006	0.303714007	0.278714001	0.296856999	210917000	0
28-06-2007	0.295570999	0.295570999	0.282570988	0.283571005	147252000	0
29-06-2007	0.286713988	0.288143009	0.276571006	0.27700001	120841000	0
02-07-2007	0.27857101	0.283571005	0.276713997	0.27828601	79702000	0
03-07-2007	0.280142993	0.285571009	0.27985701	0.28242901	30856000	0
05-07-2007	0.284999996	0.287142992	0.28242901	0.283143014	64806000	0
06-07-2007	0.283428997	0.292571008	0.283428997	0.291285992	80710000	0
09-07-2007	0.292856991	0.295713991	0.290143013	0.291857004	81690000	0
10-07-2007	0.291570991	0.297713995	0.285714	0.287429005	88536000	0
11-07-2007	0.289142996	0.289142996	0.284285992	0.285856992	54971000	0
12-07-2007	0.285856992	0.291143	0.284143001	0.287286013	56224000	0
13-07-2007	0.286000013	0.292142987	0.286000013	0.287714005	46438000	0
16-07-2007	0.289142996	0.290143013	0.285714	0.286570996	51527000	0
17-07-2007	0.286143005	0.289999992	0.285856992	0.288713992	45248000	0
18-07-2007	0.289142996	0.289142996	0.282142997	0.287429005	64981000	0
19-07-2007	0.285714	0.289000005	0.282142997	0.284857005	51926000	0
20-07-2007	0.284857005	0.284857005	0.280000001	0.280429006	96166000	0
23-07-2007	0.257714003	0.258428991	0.245286003	0.246713996	537278000	0
24-07-2007	0.236856997	0.239428997	0.223142996	0.229571	540855000	0
25-07-2007	0.237856999	0.239857003	0.228429005	0.238571003	375543000	0
26-07-2007	0.238428995	0.256143004	0.232143	0.254857004	334572000	0
27-07-2007	0.255142987	0.255713999	0.241285995	0.244286001	203049000	0
30-07-2007	0.244429007	0.253571004	0.242714003	0.248429	136332000	0
31-07-2007	0.252857	0.252857	0.244286001	0.246142998	96544000	0
01-08-2007	0.246428996	0.249856994	0.239713997	0.245142996	142163000	0
02-08-2007	0.245000005	0.247713998	0.242143005	0.244429007	92589000	0
03-08-2007	0.245713994	0.246857002	0.236285999	0.236714005	86618000	0
06-08-2007	0.246000007	0.246000007	0.235714003	0.242285997	112182000	0
07-08-2007	0.249285996	0.249856994	0.242143005	0.247857004	103845000	0
08-08-2007	0.248999998	0.263857007	0.247857004	0.256713986	129164000	0
09-08-2007	0.243285999	0.254000008	0.237428993	0.253856987	183043000	0
10-08-2007	0.255713999	0.256570995	0.238999993	0.255571008	107254000	0
13-08-2007	0.257142991	0.258570999	0.245286003	0.247999996	68194000	0
14-08-2007	0.247571006	0.255142987	0.245857	0.249429002	53130000	0
15-08-2007	0.250429004	0.255713999	0.248429	0.249143004	54271000	0
16-08-2007	0.245000005	0.257142991	0.238286003	0.241429001	138411000	0
17-08-2007	0.256428987	0.256428987	0.243000001	0.246286005	71071000	0
20-08-2007	0.249856994	0.249856994	0.239857003	0.245286003	55132000	0
21-08-2007	0.247857004	0.249570996	0.243714005	0.247143	33481000	0
22-08-2007	0.249856994	0.250286013	0.244714007	0.248999998	45941000	0
23-08-2007	0.247143	0.25	0.242856994	0.246428996	30387000	0
24-08-2007	0.245571002	0.254570991	0.244286001	0.254285991	63245000	0
27-08-2007	0.253428996	0.254999995	0.244286001	0.244856998	34965000	0
28-08-2007	0.245142996	0.250856996	0.242143005	0.242570996	46529000	0
29-08-2007	0.243570998	0.25	0.241714001	0.25	38556000	0
30-08-2007	0.246713996	0.249856994	0.243570998	0.245713994	49539000	0
31-08-2007	0.247857004	0.251143008	0.245000005	0.250286013	47453000	0
04-09-2007	0.256857008	0.267428994	0.252570987	0.259142995	111643000	0
05-09-2007	0.257999986	0.259142995	0.251428992	0.256000012	41328000	0
06-09-2007	0.253713995	0.256999999	0.250856996	0.256999999	75061000	0
07-09-2007	0.252714008	0.257999986	0.250142992	0.257714003	67571000	0
10-09-2007	0.257286012	0.257429004	0.246428996	0.248570994	63532000	0
11-09-2007	0.247713998	0.254857004	0.246713996	0.252429008	54831000	0
12-09-2007	0.251428992	0.252285987	0.247286007	0.247999996	27055000	0
13-09-2007	0.247143	0.249856994	0.243856996	0.247713998	44422000	0
14-09-2007	0.246571004	0.254285991	0.245286003	0.253143013	47845000	0
17-09-2007	0.262142986	0.266429007	0.259856999	0.263000011	100982000	0
18-09-2007	0.264286011	0.277143002	0.26285699	0.274713993	69335000	0
19-09-2007	0.27857101	0.280999988	0.275142998	0.280571014	81529000	0
20-09-2007	0.274286002	0.279285997	0.273429006	0.27828601	74991000	0
21-09-2007	0.282142997	0.282142997	0.267713994	0.27414301	158795000	0
24-09-2007	0.274286002	0.279428989	0.27285701	0.275570989	63665000	0
25-09-2007	0.27571401	0.300857008	0.27542901	0.300143003	180579000	0
26-09-2007	0.300000012	0.315714002	0.299571007	0.313428998	158753000	0
27-09-2007	0.311143011	0.312142998	0.300143003	0.305142999	118986000	0
28-09-2007	0.305714011	0.308571011	0.294999987	0.296429008	86625000	0
01-10-2007	0.295713991	0.305714011	0.294142991	0.303142995	95284000	0
02-10-2007	0.303570986	0.304713994	0.296570987	0.302857012	45227000	0
03-10-2007	0.300285995	0.30399999	0.297143012	0.301142991	36127000	0
04-10-2007	0.298285991	0.303856999	0.296714008	0.301999986	48979000	0
05-10-2007	0.303285986	0.317429006	0.302857012	0.314285994	65492000	0
08-10-2007	0.31099999	0.318857014	0.308571011	0.31814301	32053000	0
09-10-2007	0.317856997	0.328570992	0.316713989	0.325571001	85631000	0
10-10-2007	0.323857009	0.338142991	0.321857005	0.334571004	105343000	0
11-10-2007	0.334428996	0.343142986	0.323285997	0.327286005	100079000	0
12-10-2007	0.326429009	0.333429009	0.325571001	0.328570992	42308000	0
15-10-2007	0.341428995	0.349999994	0.337000012	0.342285991	115332000	0
16-10-2007	0.34642899	0.34642899	0.337857008	0.342429012	63000000	0
17-10-2007	0.340000004	0.347142994	0.337713987	0.346857011	42497000	0
18-10-2007	0.341571003	0.347142994	0.338	0.343286008	79296000	0
19-10-2007	0.347000003	0.347000003	0.322856992	0.331999987	111951000	0
22-10-2007	0.324999988	0.332428992	0.315714002	0.328714013	213150000	0
23-10-2007	0.368429005	0.374285996	0.350286007	0.371286005	384853000	0
24-10-2007	0.361286014	0.362571001	0.346570998	0.360713989	130431000	0
25-10-2007	0.358857006	0.368999988	0.358429015	0.361856997	96691000	0
26-10-2007	0.36500001	0.367143005	0.351713985	0.360285997	109214000	0
29-10-2007	0.367713988	0.378286004	0.364286005	0.376713991	77714000	0
30-10-2007	0.373429	0.379999995	0.367570996	0.377714008	120568000	0
31-10-2007	0.378286004	0.378713995	0.368286014	0.378143013	107926000	0
01-11-2007	0.378143013	0.381143004	0.364286005	0.375571012	104062000	0
02-11-2007	0.372143	0.377142996	0.371428996	0.375142992	89201000	0
05-11-2007	0.372143	0.385713995	0.371713996	0.378713995	76769000	0
06-11-2007	0.377714008	0.389856994	0.375856996	0.388999999	77742000	0
07-11-2007	0.384285986	0.391000003	0.376286	0.384000003	74480000	0
08-11-2007	0.381999999	0.393000007	0.372429013	0.388428986	106526000	0
09-11-2007	0.383285999	0.383857012	0.351857007	0.360713989	139251000	0
12-11-2007	0.35928601	0.36371401	0.348571002	0.350142986	91784000	0
13-11-2007	0.351428986	0.363000005	0.350142986	0.363000005	64330000	0
14-11-2007	0.365570992	0.365714014	0.353143007	0.354856998	71470000	0
15-11-2007	0.353143007	0.354856998	0.341713995	0.343713999	69811000	0
16-11-2007	0.343428999	0.347000003	0.324999988	0.340000004	116109000	0
19-11-2007	0.336714	0.342857003	0.328000009	0.331571013	68180000	0
20-11-2007	0.327571005	0.331142992	0.316428989	0.323285997	111958000	0
21-11-2007	0.321714014	0.322429001	0.307428986	0.307857007	104188000	0
23-11-2007	0.310429007	0.312857002	0.303714007	0.310714006	61530000	0
26-11-2007	0.310714006	0.317000002	0.306142986	0.306713998	64659000	0
27-11-2007	0.308714002	0.319285989	0.307143003	0.319142997	67074000	0
28-11-2007	0.321429014	0.331999987	0.319999993	0.328714013	94178000	0
29-11-2007	0.326000005	0.336142987	0.326000005	0.330285996	66129000	0
30-11-2007	0.336429	0.342000008	0.322429001	0.330000013	87997000	0
03-12-2007	0.342857003	0.354285985	0.336714	0.339713991	91378000	0
04-12-2007	0.339713991	0.341713995	0.329286009	0.339286	56812000	0
05-12-2007	0.333142996	0.342285991	0.329286009	0.341856986	104062000	0
06-12-2007	0.335429013	0.341428995	0.333142996	0.341428995	68320000	0
07-12-2007	0.341286004	0.341856986	0.334856987	0.336714	58037000	0
10-12-2007	0.337000012	0.338714004	0.334856987	0.335570991	42847000	0
11-12-2007	0.335714012	0.341428995	0.330000013	0.332857013	67795000	0
12-12-2007	0.339286	0.342000008	0.326857001	0.330857009	53431000	0
13-12-2007	0.326999992	0.329142988	0.321570992	0.329142988	51604000	0
14-12-2007	0.328000009	0.340570986	0.321857005	0.335999995	96845000	0
17-12-2007	0.333000004	0.337570995	0.328714013	0.330000013	36883000	0
18-12-2007	0.332428992	0.34671399	0.328143001	0.345429003	49350000	0
19-12-2007	0.344000012	0.355857015	0.340856999	0.355286002	64246000	0
20-12-2007	0.357428998	0.392856985	0.352286011	0.38914299	224000000	0
21-12-2007	0.398429006	0.416285992	0.395857006	0.401428998	255010000	0
24-12-2007	0.401428998	0.408856988	0.395857006	0.398714006	38640000	0
26-12-2007	0.395857006	0.414570987	0.395857006	0.409999996	63119000	0
27-12-2007	0.400000006	0.403429002	0.385713995	0.392143011	116158000	0
28-12-2007	0.392143011	0.395857006	0.375571012	0.384714007	75369000	0
31-12-2007	0.38499999	0.389714003	0.370142996	0.380286008	104153000	0
02-01-2008	0.379429013	0.389286011	0.36628601	0.376428992	125279000	0
03-01-2008	0.39914301	0.404285997	0.366429001	0.372429013	213402000	0
04-01-2008	0.372000009	0.379570991	0.347856998	0.351570994	172025000	0
07-01-2008	0.352999985	0.356429011	0.338571012	0.355428994	126938000	0
08-01-2008	0.354285985	0.355286002	0.324714005	0.332857013	144900000	0
09-01-2008	0.331571013	0.335714012	0.309713989	0.328570992	152005000	0
10-01-2008	0.323428988	0.357143015	0.31814301	0.352856994	133791000	0
11-01-2008	0.349999994	0.35214299	0.334428996	0.334428996	89817000	0
14-01-2008	0.340856999	0.34928599	0.324714005	0.325286001	161658000	0
15-01-2008	0.323143005	0.330713987	0.295857012	0.314999998	378952000	0
16-01-2008	0.307857007	0.32228601	0.300000012	0.315286011	179564000	0
17-01-2008	0.313142985	0.322714001	0.308714002	0.31099999	118440000	0
18-01-2008	0.311571002	0.323857009	0.307857007	0.312142998	124964000	0
22-01-2008	0.303285986	0.324714005	0.290713996	0.317571014	141274000	0
